Date,open,high,low,close,volume
2025-09-01T05:30:00+0530,359.20001220703125,371.0,347.1000061035156,357.6000061035156,10592.0
2025-09-02T05:30:00+0530,364.1499938964844,364.1499938964844,347.6000061035156,349.45001220703125,9359.0
2025-09-03T05:30:00+0530,356.0,360.0,341.0,343.6000061035156,8913.0
2025-09-04T05:30:00+0530,348.0,353.95001220703125,333.1000061035156,339.75,7297.0
2025-09-05T05:30:00+0530,339.75,356.0,331.0,337.54998779296875,2010.0
2025-09-08T05:30:00+0530,337.54998779296875,348.0,333.29998779296875,344.79998779296875,4103.0
2025-09-09T05:30:00+0530,344.79998779296875,354.0,329.6000061035156,335.79998779296875,15021.0
2025-09-10T05:30:00+0530,342.0,342.0,319.29998779296875,322.45001220703125,25668.0
2025-09-11T05:30:00+0530,322.0,328.3999938964844,315.0,319.54998779296875,16957.0
2025-09-12T05:30:00+0530,319.3999938964844,319.3999938964844,312.0,312.70001220703125,8663.0
2025-09-15T05:30:00+0530,303.04998779296875,314.3500061035156,303.04998779296875,308.25,53563.0
2025-09-16T05:30:00+0530,309.8500061035156,318.8999938964844,303.70001220703125,316.8999938964844,20311.0
2025-09-17T05:30:00+0530,315.0,327.29998779296875,308.1000061035156,322.54998779296875,8856.0
2025-09-18T05:30:00+0530,327.3500061035156,336.75,320.1000061035156,327.04998779296875,107498.0
2025-09-19T05:30:00+0530,320.0,334.8500061035156,320.0,325.8500061035156,127635.0
2025-09-22T05:30:00+0530,324.0,329.0,315.5,325.04998779296875,16356.0
2025-09-23T05:30:00+0530,325.04998779296875,327.8500061035156,317.5,326.20001220703125,17078.0
2025-09-24T05:30:00+0530,325.5,334.0,325.0,325.25,3174.0
2025-09-25T05:30:00+0530,326.5,332.0,316.5,325.25,99838.0
2025-09-26T05:30:00+0530,326.8500061035156,340.0,320.5,325.0,30182.0
2025-09-29T05:30:00+0530,316.54998779296875,324.95001220703125,314.5,316.1499938964844,9076.0
2025-09-30T05:30:00+0530,312.0,318.8999938964844,305.5,307.54998779296875,32262.0
2025-10-01T05:30:00+0530,309.04998779296875,322.8999938964844,306.0,322.6499938964844,23565.0
2025-10-03T05:30:00+0530,320.0,327.5,311.0,322.8999938964844,14321.0
2025-10-06T05:30:00+0530,326.0,326.0,312.6499938964844,323.70001220703125,19841.0
2025-10-07T05:30:00+0530,315.25,325.3999938964844,315.25,325.04998779296875,7367.0
2025-10-08T05:30:00+0530,323.5,326.0,321.0,322.5,12249.0
2025-10-09T05:30:00+0530,326.95001220703125,326.95001220703125,316.0,317.29998779296875,8731.0
2025-10-10T05:30:00+0530,316.0,321.45001220703125,311.5,313.70001220703125,3998.0
2025-10-13T05:30:00+0530,309.1499938964844,317.04998779296875,306.95001220703125,310.3999938964844,8667.0
2025-10-14T05:30:00+0530,315.8999938964844,315.8999938964844,309.1000061035156,311.04998779296875,14892.0
2025-10-15T05:30:00+0530,310.6499938964844,314.95001220703125,306.04998779296875,310.3500061035156,19831.0
2025-10-16T05:30:00+0530,314.6000061035156,314.6000061035156,310.8999938964844,312.0,3746.0
2025-10-17T05:30:00+0530,309.0,316.0,309.0,311.70001220703125,3291.0
2025-10-20T05:30:00+0530,312.0,319.75,310.1000061035156,317.0,7762.0
2025-10-21T05:30:00+0530,311.6499938964844,326.0,311.6499938964844,320.6499938964844,12991.0
2025-10-23T05:30:00+0530,330.0,330.0,314.29998779296875,315.54998779296875,7547.0
2025-10-24T05:30:00+0530,315.54998779296875,320.79998779296875,310.04998779296875,316.1499938964844,29719.0
2025-10-27T05:30:00+0530,327.8999938964844,327.8999938964844,315.1000061035156,317.95001220703125,5310.0
2025-10-28T05:30:00+0530,321.1499938964844,321.6000061035156,314.95001220703125,315.29998779296875,16471.0
2025-10-29T05:30:00+0530,317.1499938964844,319.20001220703125,315.0,315.6499938964844,13677.0
2025-10-30T05:30:00+0530,310.0,317.0,310.0,315.54998779296875,11160.0
2025-10-31T05:30:00+0530,324.79998779296875,324.79998779296875,314.95001220703125,316.1000061035156,9023.0
2025-11-03T05:30:00+0530,317.25,329.45001220703125,316.04998779296875,321.25,24169.0
2025-11-04T05:30:00+0530,321.25,337.29998779296875,317.95001220703125,335.29998779296875,43831.0
2025-11-06T05:30:00+0530,352.04998779296875,352.04998779296875,352.04998779296875,352.04998779296875,13654.0
2025-11-07T05:30:00+0530,360.0,369.6499938964844,343.0,369.6499938964844,57435.0
2025-11-10T05:30:00+0530,385.8500061035156,388.1000061035156,353.29998779296875,368.7999877929688,48306.0
2025-11-11T05:30:00+0530,360.04998779296875,368.3500061035156,351.6000061035156,353.0,24508.0
2025-11-12T05:30:00+0530,348.04998779296875,370.6499938964844,341.54998779296875,370.6499938964844,31032.0
2025-11-13T05:30:00+0530,375.0,385.0,362.7999877929688,376.3999938964844,47283.0
2025-11-14T05:30:00+0530,358.0,358.0,357.6000061035156,357.6000061035156,11469.0
2025-11-17T05:30:00+0530,339.75,339.75,339.75,339.75,9980.0
2025-11-18T05:30:00+0530,322.79998779296875,329.75,322.79998779296875,322.79998779296875,80776.0
2025-11-19T05:30:00+0530,317.04998779296875,334.75,310.1000061035156,324.29998779296875,32830.0
2025-11-20T05:30:00+0530,324.29998779296875,334.8500061035156,319.0,320.70001220703125,11015.0
2025-11-21T05:30:00+0530,316.04998779296875,322.6499938964844,309.75,314.70001220703125,29162.0
2025-11-24T05:30:00+0530,311.54998779296875,319.1000061035156,305.0,308.1499938964844,22683.0
2025-11-25T05:30:00+0530,304.1499938964844,313.25,304.1499938964844,310.29998779296875,15067.0
2025-11-26T05:30:00+0530,318.0,325.79998779296875,311.04998779296875,323.3999938964844,24126.0
2025-11-27T05:30:00+0530,334.95001220703125,334.95001220703125,321.5,322.1499938964844,8248.0
2025-11-28T05:30:00+0530,325.6499938964844,325.6499938964844,317.0,319.6499938964844,15784.0
2025-12-01T05:30:00+0530,315.0,324.70001220703125,312.0,315.04998779296875,16132.0
2025-12-02T05:30:00+0530,315.0,315.0,307.1000061035156,310.45001220703125,13219.0
2025-12-03T05:30:00+0530,314.04998779296875,314.8999938964844,310.0,312.20001220703125,8687.0
2025-12-04T05:30:00+0530,315.8999938964844,315.8999938964844,309.8999938964844,310.3999938964844,7613.0
2025-12-05T05:30:00+0530,320.0,324.79998779296875,309.6000061035156,310.6000061035156,8203.0
2025-12-08T05:30:00+0530,306.5,311.1000061035156,296.04998779296875,305.45001220703125,26238.0
2025-12-09T05:30:00+0530,300.0,310.95001220703125,298.79998779296875,304.3999938964844,11787.0
2025-12-10T05:30:00+0530,309.95001220703125,312.0,304.0,304.8999938964844,6586.0
2025-12-11T05:30:00+0530,310.0,314.8999938964844,305.54998779296875,308.45001220703125,6358.0
2025-12-12T05:30:00+0530,305.0,312.0,300.0,304.6499938964844,8599.0
2025-12-15T05:30:00+0530,310.0,310.0,303.0,303.45001220703125,5367.0
2025-12-16T05:30:00+0530,300.1000061035156,307.95001220703125,299.54998779296875,302.75,4056.0
2025-12-17T05:30:00+0530,307.04998779296875,308.3999938964844,300.0,301.1499938964844,4952.0
2025-12-18T05:30:00+0530,299.0,315.29998779296875,295.0,297.54998779296875,11847.0
2025-12-19T05:30:00+0530,295.0,306.29998779296875,295.0,300.1000061035156,9826.0
2025-12-22T05:30:00+0530,300.1000061035156,304.95001220703125,295.0,297.3500061035156,10000.0
2025-12-23T05:30:00+0530,298.0,324.0,295.1000061035156,307.1499938964844,84662.0
2025-12-24T05:30:00+0530,311.6000061035156,316.54998779296875,295.6000061035156,305.20001220703125,30617.0
2025-12-26T05:30:00+0530,310.0,310.0,295.45001220703125,297.29998779296875,27544.0
2025-12-29T05:30:00+0530,293.04998779296875,302.04998779296875,293.04998779296875,297.45001220703125,15933.0
2025-12-30T05:30:00+0530,298.8999938964844,302.3999938964844,294.95001220703125,295.29998779296875,11262.0
2025-12-31T05:30:00+0530,298.25,309.5,295.1000061035156,305.5,30329.0
2026-01-01T05:30:00+0530,306.95001220703125,312.3999938964844,305.0,307.8999938964844,10946.0
2026-01-02T05:30:00+0530,310.54998779296875,318.95001220703125,305.79998779296875,313.8999938964844,13294.0
2026-01-05T05:30:00+0530,313.8999938964844,313.8999938964844,304.54998779296875,307.1000061035156,11792.0
2026-01-06T05:30:00+0530,303.0,307.1000061035156,303.0,304.3999938964844,11940.0
2026-01-07T05:30:00+0530,302.3500061035156,304.29998779296875,296.1000061035156,299.1000061035156,20051.0
2026-01-08T05:30:00+0530,301.1000061035156,301.1000061035156,295.0,298.5,9759.0
2026-01-09T05:30:00+0530,296.95001220703125,298.8999938964844,292.04998779296875,293.70001220703125,16734.0
2026-01-12T05:30:00+0530,293.70001220703125,293.70001220703125,279.04998779296875,282.6000061035156,12068.0
2026-01-13T05:30:00+0530,280.0,291.0,280.0,289.54998779296875,6484.0
2026-01-14T05:30:00+0530,285.0,292.45001220703125,271.0,280.79998779296875,12661.0
2026-01-16T05:30:00+0530,278.1000061035156,293.0,278.1000061035156,284.8999938964844,22151.0
