Date,open,high,low,close,volume
2026-08-06T05:30:00+0530,245.0,264.7200012207031,232.1100006103516,259.7099914550781,69638657.0
2026-08-07T05:30:00+0530,261.79998779296875,264.3599853515625,247.0,250.22000122070312,7424740.0
2026-08-10T05:30:00+0530,251.0,253.0,236.0,239.1600036621093,2979498.0
2026-08-11T05:30:00+0530,238.75,263.07000732421875,233.1000061035156,255.9100036621093,9162498.0
2026-08-12T05:30:00+0530,257.0,257.8999938964844,246.13999938964844,252.8999938964844,1388456.0
2026-08-13T05:30:00+0530,252.8800048828125,260.6499938964844,246.8699951171875,249.88999938964844,1744497.0
2026-08-14T05:30:00+0530,252.8999938964844,258.79998779296875,247.8099975585937,251.3600006103516,2046891.0
2026-08-17T05:30:00+0530,254.0,256.75,240.0,241.67999267578125,1242333.0
2026-08-18T05:30:00+0530,242.17999267578125,245.9499969482422,238.83999633789065,240.58999633789065,823202.0
2026-08-19T05:30:00+0530,241.1000061035156,258.79998779296875,238.8099975585937,253.7100067138672,3169674.0
2026-08-20T05:30:00+0530,252.8099975585937,275.5199890136719,251.72999572753903,273.760009765625,7029425.0
2026-08-21T05:30:00+0530,274.0,281.8900146484375,264.1000061035156,265.79998779296875,2621814.0
2026-08-24T05:30:00+0530,265.79998779296875,269.8999938964844,258.29998779296875,261.989990234375,681285.0
2026-08-25T05:30:00+0530,260.70001220703125,268.6499938964844,257.010009765625,258.9599914550781,709261.0
2026-08-26T05:30:00+0530,258.1099853515625,270.92999267578125,258.1099853515625,267.44000244140625,2287532.0
2026-08-27T05:30:00+0530,278.29998779296875,282.0,246.1999969482422,254.32000732421875,8844030.0
2026-08-28T05:30:00+0530,254.509994506836,259.0,246.57000732421875,258.2300109863281,1228144.0
2026-08-31T05:30:00+0530,259.0,266.0,252.5,264.7799987792969,1279179.0
2026-09-01T05:30:00+0530,260.8999938964844,268.45001220703125,258.3500061035156,262.3500061035156,842779.0
2026-09-02T05:30:00+0530,260.8999938964844,261.6499938964844,255.6000061035156,260.25,329482.0
2026-09-03T05:30:00+0530,261.0,261.0,256.1000061035156,259.20001220703125,1056229.0
2026-09-04T05:30:00+0530,261.0,273.25,259.6000061035156,265.1000061035156,983254.0
2026-09-07T05:30:00+0530,264.0,268.3999938964844,258.0,260.6499938964844,277307.0
2026-09-08T05:30:00+0530,259.04998779296875,267.5,252.5,264.1000061035156,742430.0
2026-09-09T05:30:00+0530,261.1000061035156,262.8999938964844,257.0,260.5,500085.0
2026-09-10T05:30:00+0530,263.0,263.0,257.29998779296875,259.04998779296875,177801.0
2026-09-11T05:30:00+0530,259.0,269.29998779296875,254.85000610351562,265.3500061035156,773789.0
2026-09-14T05:30:00+0530,265.3500061035156,265.3500061035156,265.3500061035156,265.3500061035156,0.0
2026-09-15T05:30:00+0530,265.3999938964844,272.8999938964844,261.79998779296875,264.5,840795.0
2026-09-16T05:30:00+0530,267.1000061035156,275.3999938964844,259.0,261.79998779296875,995377.0
2026-09-17T05:30:00+0530,262.0,264.0,251.6999969482422,257.20001220703125,770363.0
2026-09-18T05:30:00+0530,259.79998779296875,267.0,256.5,265.1499938964844,720178.0
2026-09-21T05:30:00+0530,265.1499938964844,276.45001220703125,263.0,270.8999938964844,727077.0
