Date,open,high,low,close,volume
2025-09-01T05:30:00+0530,93.84961312113548,95.8264487490798,93.60001308623885,94.20903778076172,95748.0
2025-09-02T05:30:00+0530,94.20904091182196,96.74497826471692,93.600016197058,95.79649353027344,205088.0
2025-09-03T05:30:00+0530,96.11598094417252,96.34561633466797,94.54849298310435,94.96782684326172,52263.0
2025-09-04T05:30:00+0530,94.98778746501422,95.83642604945156,93.74977344045637,94.39873504638672,48028.0
2025-09-05T05:30:00+0530,94.44865561895708,95.74657890140467,93.64994004430302,94.15911865234376,108397.0
2025-09-08T05:30:00+0530,94.44864955617592,95.44704967329658,93.64993403279244,94.79808807373048,203888.0
2025-09-09T05:30:00+0530,94.83803034429693,94.96782724184776,93.94945479929127,94.14913940429688,53734.0
2025-09-10T05:30:00+0530,94.19905154936326,95.54689021297676,93.10081292038888,93.59002685546876,132639.0
2025-09-11T05:30:00+0530,93.84961451459728,94.43866694944896,93.14075131902838,93.61000061035156,185559.0
2025-09-12T05:30:00+0530,94.0,95.1999969482422,93.51000213623048,94.98999786376952,92145.0
2025-09-15T05:30:00+0530,95.0999984741211,98.9499969482422,95.08999633789062,96.66999816894533,274899.0
2025-09-16T05:30:00+0530,97.19000244140624,97.5999984741211,95.5,95.79000091552734,80828.0
2025-09-17T05:30:00+0530,97.0,97.01000213623048,95.5999984741211,96.43000030517578,59072.0
2025-09-18T05:30:00+0530,96.9800033569336,97.0199966430664,94.51000213623048,95.55999755859376,141402.0
2025-09-19T05:30:00+0530,95.8000030517578,97.0999984741211,94.5,95.0999984741211,89751.0
2025-09-22T05:30:00+0530,95.4499969482422,95.83999633789062,94.0,94.4000015258789,92593.0
2025-09-23T05:30:00+0530,94.01000213623048,95.41000366210938,93.62000274658205,94.63999938964844,57798.0
2025-09-24T05:30:00+0530,94.63999938964844,95.0199966430664,93.6999969482422,94.45999908447266,48007.0
2025-09-25T05:30:00+0530,94.18000030517578,104.95999908447266,94.01000213623048,96.05999755859376,2027251.0
2025-09-26T05:30:00+0530,96.25,100.0,95.72000122070312,97.3499984741211,470406.0
2025-09-29T05:30:00+0530,97.7300033569336,97.9000015258789,94.20999908447266,95.20999908447266,120916.0
2025-09-30T05:30:00+0530,95.3000030517578,97.0,94.3000030517578,95.87999725341795,122146.0
2025-10-01T05:30:00+0530,96.06999969482422,96.54000091552734,94.75,95.23999786376952,56559.0
2025-10-03T05:30:00+0530,94.5,97.1500015258789,94.5,96.52999877929688,101074.0
2025-10-06T05:30:00+0530,96.52999877929688,97.1999969482422,94.4000015258789,94.7699966430664,119325.0
2025-10-07T05:30:00+0530,95.0,96.0,94.4000015258789,94.66000366210938,93096.0
2025-10-08T05:30:00+0530,94.58999633789062,95.02999877929688,93.66000366210938,93.98999786376952,88355.0
2025-10-09T05:30:00+0530,94.1999969482422,94.58999633789062,93.0,93.2300033569336,83019.0
2025-10-10T05:30:00+0530,93.47000122070312,94.5500030517578,92.9000015258789,93.72000122070312,67560.0
2025-10-13T05:30:00+0530,93.5,94.05999755859376,92.4000015258789,92.48999786376952,67319.0
2025-10-14T05:30:00+0530,92.11000061035156,93.66000366210938,91.4000015258789,91.4800033569336,64084.0
2025-10-15T05:30:00+0530,92.0999984741211,93.23999786376952,91.45999908447266,92.83999633789062,43758.0
2025-10-16T05:30:00+0530,92.01000213623048,93.18000030517578,91.86000061035156,92.08000183105467,27527.0
2025-10-17T05:30:00+0530,92.29000091552734,92.44000244140624,91.01000213623048,91.27999877929688,46101.0
2025-10-20T05:30:00+0530,91.0999984741211,91.51000213623048,90.9000015258789,91.11000061035156,32333.0
2025-10-21T05:30:00+0530,91.4000015258789,92.5,91.4000015258789,92.3000030517578,16757.0
2025-10-23T05:30:00+0530,92.5999984741211,94.5,91.30999755859376,93.01000213623048,135339.0
2025-10-24T05:30:00+0530,93.25,99.0,93.0,97.7699966430664,359582.0
2025-10-27T05:30:00+0530,99.0,105.9000015258789,99.0,101.5199966430664,1120117.0
2025-10-28T05:30:00+0530,99.3000030517578,103.27999877929688,99.3000030517578,102.81999969482422,187285.0
2025-10-29T05:30:00+0530,103.4000015258789,103.4000015258789,100.1999969482422,101.56999969482422,119603.0
2025-10-30T05:30:00+0530,101.0,103.5,101.0,103.08999633789062,178842.0
2025-10-31T05:30:00+0530,103.4000015258789,103.79000091552734,102.05999755859376,102.98999786376952,98933.0
2025-11-03T05:30:00+0530,103.0,103.30999755859376,102.0199966430664,102.4000015258789,83151.0
2025-11-04T05:30:00+0530,102.1999969482422,104.6999969482422,101.0999984741211,101.75,155442.0
2025-11-06T05:30:00+0530,101.8499984741211,103.0,99.5999984741211,100.05999755859376,112139.0
2025-11-07T05:30:00+0530,100.05999755859376,102.0,96.4000015258789,99.97000122070312,134037.0
2025-11-10T05:30:00+0530,101.0,106.0,95.4000015258789,99.87000274658205,340228.0
2025-11-11T05:30:00+0530,99.97000122070312,102.0,98.22000122070312,100.98999786376952,158392.0
2025-11-12T05:30:00+0530,99.5,101.8000030517578,98.83000183105467,100.44000244140624,110479.0
2025-11-13T05:30:00+0530,100.29000091552734,101.0,98.5,98.83999633789062,139843.0
2025-11-14T05:30:00+0530,99.1500015258789,100.0,97.29000091552734,99.33999633789062,180776.0
2025-11-17T05:30:00+0530,99.44000244140624,99.95999908447266,99.01000213623048,99.5199966430664,57777.0
2025-11-18T05:30:00+0530,99.81999969482422,99.81999969482422,96.81999969482422,97.11000061035156,52113.0
2025-11-19T05:30:00+0530,97.1999969482422,97.25,95.91999816894533,96.37000274658205,53040.0
2025-11-20T05:30:00+0530,96.47000122070312,96.62999725341795,95.5,95.76000213623048,37848.0
2025-11-21T05:30:00+0530,95.75,101.38999938964844,95.73999786376952,99.98999786376952,582624.0
2025-11-24T05:30:00+0530,100.31999969482422,102.8000030517578,98.62999725341795,100.45999908447266,305163.0
2025-11-25T05:30:00+0530,100.0,102.0,98.5500030517578,101.70999908447266,132891.0
2025-11-26T05:30:00+0530,101.70999908447266,103.0999984741211,100.88999938964844,102.79000091552734,80230.0
2025-11-27T05:30:00+0530,102.79000091552734,103.36000061035156,102.0,102.44000244140624,116744.0
2025-11-28T05:30:00+0530,101.6500015258789,112.4499969482422,101.19000244140624,104.20999908447266,2193834.0
2025-12-01T05:30:00+0530,104.8000030517578,107.4000015258789,101.11000061035156,102.18000030517578,294719.0
2025-12-02T05:30:00+0530,101.66000366210938,104.0,100.4000015258789,103.87999725341795,124189.0
2025-12-03T05:30:00+0530,103.0,106.88999938964844,102.0,105.37999725341795,214026.0
2025-12-04T05:30:00+0530,104.1999969482422,106.25,103.1500015258789,105.8000030517578,113322.0
2025-12-05T05:30:00+0530,105.36000061035156,105.9499969482422,103.25,105.0,103214.0
2025-12-08T05:30:00+0530,103.1500015258789,104.3000030517578,101.3000030517578,103.95999908447266,156562.0
2025-12-09T05:30:00+0530,102.9000015258789,104.5,100.25,103.87000274658205,95403.0
2025-12-10T05:30:00+0530,102.9800033569336,104.75,102.9800033569336,104.0199966430664,104372.0
2025-12-11T05:30:00+0530,104.0199966430664,106.4000015258789,103.4000015258789,106.05999755859376,190953.0
2025-12-12T05:30:00+0530,105.6999969482422,106.38999938964844,104.5,105.9000015258789,75274.0
2025-12-15T05:30:00+0530,104.3000030517578,105.5999984741211,104.3000030517578,105.02999877929688,52945.0
2025-12-16T05:30:00+0530,104.16000366210938,105.6500015258789,103.56999969482422,104.6999969482422,71791.0
2025-12-17T05:30:00+0530,103.6500015258789,104.94000244140624,103.6500015258789,104.16999816894533,63220.0
2025-12-18T05:30:00+0530,104.19000244140624,104.9000015258789,102.0999984741211,104.04000091552734,71179.0
2025-12-19T05:30:00+0530,104.4000015258789,104.47000122070312,102.75,103.8000030517578,60684.0
2025-12-22T05:30:00+0530,103.5999984741211,105.04000091552734,102.41999816894533,102.62000274658205,102994.0
2025-12-23T05:30:00+0530,103.0,103.98999786376952,101.20999908447266,101.58000183105467,179865.0
2025-12-24T05:30:00+0530,101.98999786376952,102.58000183105467,100.4000015258789,100.68000030517578,62064.0
2025-12-26T05:30:00+0530,100.8000030517578,104.9000015258789,100.8000030517578,102.23999786376952,198887.0
2025-12-29T05:30:00+0530,102.8000030517578,103.26000213623048,99.0,100.3000030517578,81073.0
2025-12-30T05:30:00+0530,100.43000030517578,100.7300033569336,99.4000015258789,99.87000274658205,45541.0
2025-12-31T05:30:00+0530,99.97000122070312,101.01000213623048,99.75,100.12000274658205,31073.0
2026-01-01T05:30:00+0530,100.36000061035156,100.4499969482422,99.66000366210938,99.83999633789062,21176.0
2026-01-02T05:30:00+0530,99.66000366210938,101.33999633789062,99.0,99.7699966430664,95188.0
2026-01-05T05:30:00+0530,99.45999908447266,100.79000091552734,99.0500030517578,99.23999786376952,69995.0
2026-01-06T05:30:00+0530,100.69000244140624,101.9000015258789,98.22000122070312,100.06999969482422,205164.0
2026-01-07T05:30:00+0530,101.87999725341795,102.68000030517578,99.8499984741211,101.91000366210938,230440.0
2026-01-08T05:30:00+0530,100.08000183105467,102.58999633789062,99.9000015258789,101.08000183105467,104637.0
2026-01-09T05:30:00+0530,99.4000015258789,101.9000015258789,99.30999755859376,101.11000061035156,115491.0
2026-01-12T05:30:00+0530,99.5,101.4000015258789,98.0,100.77999877929688,88391.0
2026-01-13T05:30:00+0530,100.0999984741211,100.66000366210938,99.5,99.93000030517578,69401.0
2026-01-14T05:30:00+0530,99.0,100.9499969482422,99.0,100.30999755859376,55583.0
2026-01-15T05:30:00+0530,100.30999755859376,100.30999755859376,100.30999755859376,100.30999755859376,0.0
2026-01-16T05:30:00+0530,98.8000030517578,100.2699966430664,98.8000030517578,100.08000183105467,46812.0
2026-01-19T05:30:00+0530,98.4000015258789,99.8000030517578,96.73999786376952,98.81999969482422,128772.0
2026-01-20T05:30:00+0530,97.5500030517578,98.2699966430664,96.4000015258789,97.3000030517578,37270.0
2026-01-21T05:30:00+0530,96.4000015258789,97.56999969482422,93.83999633789062,94.93000030517578,119321.0
2026-01-22T05:30:00+0530,94.5999984741211,97.26000213623048,94.1500015258789,95.13999938964844,42397.0
2026-01-23T05:30:00+0530,95.0999984741211,96.12000274658205,93.5,95.08000183105467,55369.0
2026-01-27T05:30:00+0530,93.75,94.66999816894533,92.5,92.77999877929688,109238.0
2026-01-28T05:30:00+0530,92.41999816894533,94.51000213623048,92.4000015258789,93.54000091552734,145996.0
2026-01-29T05:30:00+0530,93.1999969482422,95.01000213623048,93.0,94.70999908447266,96139.0
2026-01-30T05:30:00+0530,94.0,97.5,93.04000091552734,97.01000213623048,75945.0
2026-02-02T05:30:00+0530,95.02999877929688,97.6999969482422,93.37000274658205,96.86000061035156,92057.0
2026-02-03T05:30:00+0530,98.8000030517578,99.29000091552734,96.37999725341795,97.7300033569336,81052.0
2026-02-04T05:30:00+0530,97.75,98.9800033569336,95.80999755859376,97.7300033569336,61167.0
2026-02-05T05:30:00+0530,98.20999908447266,99.0,97.4000015258789,98.77999877929688,87712.0
2026-02-06T05:30:00+0530,98.76000213623048,98.76000213623048,96.31999969482422,97.0,22332.0
2026-02-09T05:30:00+0530,97.5999984741211,97.5999984741211,95.72000122070312,96.27999877929688,26755.0
2026-02-10T05:30:00+0530,95.30999755859376,100.0,95.30999755859376,97.91999816894533,85066.0
2026-02-11T05:30:00+0530,96.0500030517578,98.01000213623048,95.01000213623048,95.55999755859376,39764.0
2026-02-12T05:30:00+0530,96.0,96.0,94.0999984741211,94.4000015258789,24353.0
2026-02-13T05:30:00+0530,92.51000213623048,96.5199966430664,92.51000213623048,95.9499969482422,163801.0
2026-02-16T05:30:00+0530,96.4000015258789,97.5,93.9000015258789,95.06999969482422,89819.0
2026-02-17T05:30:00+0530,96.5,97.19000244140624,94.37999725341795,96.0,112683.0
2026-02-18T05:30:00+0530,96.0,96.25,95.0,95.95999908447266,88947.0
2026-02-19T05:30:00+0530,95.0199966430664,95.6500015258789,94.52999877929688,94.8000030517578,87849.0
2026-02-20T05:30:00+0530,95.0,95.5,93.41000366210938,94.13999938964844,49500.0
2026-02-23T05:30:00+0530,94.33999633789062,94.97000122070312,93.0,94.4800033569336,55560.0
2026-02-24T05:30:00+0530,93.01000213623048,95.0,92.8000030517578,94.51000213623048,56266.0
2026-02-25T05:30:00+0530,94.77999877929688,97.5,94.77999877929688,95.87999725341795,88602.0
2026-02-26T05:30:00+0530,95.87999725341795,95.87999725341795,93.5,95.18000030517578,17756.0
2026-02-27T05:30:00+0530,96.8000030517578,96.8000030517578,93.5199966430664,94.20999908447266,80870.0
2026-03-02T05:30:00+0530,89.0,93.0500030517578,89.0,91.31999969482422,73431.0
2026-03-04T05:30:00+0530,90.0,90.87000274658205,88.56999969482422,89.13999938964844,74811.0
2026-03-05T05:30:00+0530,89.25,90.5999984741211,88.4000015258789,90.44000244140624,75114.0
2026-03-06T05:30:00+0530,90.05000305175781,92.26000213623048,89.45999908447266,90.29000091552734,95568.0
2026-03-09T05:30:00+0530,88.4000015258789,89.98999786376953,87.4000015258789,89.87000274658203,192267.0
2026-03-10T05:30:00+0530,90.3000030517578,92.66999816894533,88.5,92.30999755859376,38444.0
2026-03-11T05:30:00+0530,92.51000213623048,93.2300033569336,91.61000061035156,92.66999816894533,47009.0
2026-03-12T05:30:00+0530,92.66999816894533,92.66999816894533,86.13999938964844,87.1500015258789,289495.0
2026-03-13T05:30:00+0530,87.19999694824219,89.0,85.69999694824219,85.97000122070312,134202.0
2026-03-16T05:30:00+0530,85.97000122070312,88.97000122070312,82.5,84.66000366210938,214514.0
2026-03-17T05:30:00+0530,85.0,85.80000305175781,83.30000305175781,83.9800033569336,72247.0
2026-03-18T05:30:00+0530,83.9800033569336,89.5,83.22000122070312,88.98999786376953,145211.0
2026-03-19T05:30:00+0530,88.5,89.0,86.70999908447266,88.37000274658203,59320.0
2026-03-20T05:30:00+0530,87.62000274658203,91.0,87.02999877929688,89.08000183105469,135846.0
2026-03-23T05:30:00+0530,87.30999755859375,91.0,84.91999816894531,88.52999877929688,535563.0
2026-03-24T05:30:00+0530,88.83999633789062,92.4800033569336,88.69999694824219,92.18000030517578,235365.0
2026-03-25T05:30:00+0530,92.0199966430664,98.4000015258789,91.13999938964844,97.62999725341795,296629.0
2026-03-27T05:30:00+0530,96.5500030517578,99.4000015258789,94.62999725341795,97.11000061035156,571726.0
2026-03-30T05:30:00+0530,95.6999969482422,99.0,93.25,97.61000061035156,265104.0
2026-04-01T05:30:00+0530,98.8000030517578,99.98999786376952,96.0199966430664,96.58000183105467,73907.0
2026-04-02T05:30:00+0530,96.0999984741211,98.0,94.66000366210938,97.79000091552734,57541.0
2026-04-06T05:30:00+0530,97.79000091552734,98.1500015258789,96.0,97.11000061035156,87038.0
2026-04-07T05:30:00+0530,97.5999984741211,99.61000061035156,97.1500015258789,98.79000091552734,48271.0
2026-04-08T05:30:00+0530,103.0,103.0,97.79000091552734,98.3499984741211,88425.0
2026-04-09T05:30:00+0530,98.3499984741211,100.0,98.0500030517578,99.5,57313.0
2026-04-10T05:30:00+0530,99.4000015258789,100.30999755859376,98.61000061035156,98.79000091552734,33356.0
2026-04-13T05:30:00+0530,100.0,100.27999877929688,97.8000030517578,98.94000244140624,65918.0
2026-04-15T05:30:00+0530,99.5,104.0,99.0,101.11000061035156,234961.0
2026-04-16T05:30:00+0530,103.4000015258789,103.9000015258789,101.1999969482422,101.6500015258789,51610.0
2026-04-17T05:30:00+0530,101.6500015258789,102.98999786376952,101.0999984741211,101.66999816894533,47645.0
2026-04-20T05:30:00+0530,100.5,101.88999938964844,99.08999633789062,99.43000030517578,55558.0
2026-04-21T05:30:00+0530,101.19000244140624,101.19000244140624,98.20999908447266,98.77999877929688,44648.0
2026-04-22T05:30:00+0530,98.4000015258789,101.4000015258789,98.4000015258789,98.97000122070312,31003.0
2026-04-23T05:30:00+0530,100.44000244140624,101.0,95.91000366210938,96.70999908447266,190095.0
2026-04-24T05:30:00+0530,98.8000030517578,99.0199966430664,96.0,96.05999755859376,38569.0
2026-04-27T05:30:00+0530,98.0,98.11000061035156,95.5199966430664,96.86000061035156,50392.0
2026-04-28T05:30:00+0530,97.0,101.0,96.5,98.87999725341795,154476.0
2026-04-29T05:30:00+0530,98.38999938964844,99.37999725341795,96.5,96.76000213623048,86628.0
2026-04-30T05:30:00+0530,97.6999969482422,97.70999908447266,96.12000274658205,96.91000366210938,23453.0
2026-05-04T05:30:00+0530,97.1999969482422,99.75,96.41999816894533,97.36000061035156,106994.0
2026-05-05T05:30:00+0530,96.11000061035156,106.4000015258789,96.11000061035156,104.0999984741211,411210.0
2026-05-06T05:30:00+0530,104.9000015258789,104.9000015258789,101.41999816894533,102.2699966430664,67394.0
2026-05-07T05:30:00+0530,102.0,102.1999969482422,100.1999969482422,101.91999816894533,131321.0
2026-05-08T05:30:00+0530,101.77999877929688,103.98999786376952,101.1999969482422,102.36000061035156,111171.0
2026-05-11T05:30:00+0530,102.4000015258789,103.98999786376952,99.41000366210938,103.8000030517578,674327.0
2026-05-12T05:30:00+0530,101.5999984741211,104.0,99.0,99.66000366210938,59660.0
2026-05-13T05:30:00+0530,105.8499984741211,105.8499984741211,100.43000030517578,101.36000061035156,266921.0
2026-05-14T05:30:00+0530,102.16999816894533,104.0,97.61000061035156,98.33000183105467,146580.0
2026-05-15T05:30:00+0530,98.9000015258789,99.48999786376952,97.11000061035156,98.16000366210938,85338.0
2026-05-18T05:30:00+0530,98.0,98.16000366210938,95.11000061035156,95.79000091552734,53692.0
2026-05-19T05:30:00+0530,96.97000122070312,98.61000061035156,96.31999969482422,97.27999877929688,42555.0
2026-05-20T05:30:00+0530,95.73999786376952,98.27999877929688,95.73999786376952,97.70999908447266,35678.0
2026-05-21T05:30:00+0530,97.56999969482422,98.87999725341795,96.5,96.68000030517578,22074.0
